property_id,category_desc,area_ha
8434023,Forestry,31.045
8449869,Beef and Sheep,1.227
8449870,Beef and Sheep,0.4
8449871,Beef and Sheep,0.402
8449872,Beef and Sheep,1.1
8449873,Beef and Sheep,36.769
8449873,Forestry,0.278
8449873,Sheep,8.665
8449874,Beef and Sheep,5.601
8449874,Sheep,11.7
8449875,Forestry,14.852
8455540,Sheep,0.041
8463903,Beef and Sheep,3.133
8463903,Cropping,0.77
8480857,Forestry,21.415
8480857,Sheep,0.969
8480858,Forestry,34.424
8480858,Sheep,3.059
8504651,Sheep,0.009
8505392,Forestry,19.041
8505393,Beef and Sheep,12.451
8505393,Dairy,0.285
8505393,Forestry,5.215
8505395,Beef and Sheep,0.413
8506773,Beef and Sheep,0.153
8508113,Beef and Sheep,2.297
8523718,Beef and Sheep,1.29
8523718,Sheep,0.853
8523720,Beef and Sheep,40.238
8523720,Forestry,0.107
8523720,Sheep,20.055
8553583,Beef and Sheep,0.281
8553583,Forestry,48.901
8553583,Sheep,2.025
8553584,Beef and Sheep,0.561
8553584,Forestry,0.295
8553584,Sheep,9.291
8553585,Forestry,0.027
8553585,Sheep,8.368
8553586,Forestry,32.806
8553586,Sheep,2.166
8553587,Beef and Sheep,0.379
8553587,Sheep,2.072
8553590,Beef and Sheep,1.475
8555621,Beef and Sheep,0.005
8555621,Forestry,0.394
8555621,Sheep,2.649
8575660,Sheep,0.061
8577185,Forestry,0.053
8577185,Sheep,0.397
8577186,Sheep,0.126
8577385,Forestry,0.293
8580789,Forestry,74.042
8580789,Sheep,0.28
8580790,Forestry,9.924
8586715,Beef and Sheep,0.015
8586715,Dairy,0.208
8586715,Forestry,0.747
8586715,Sheep,3.449
8594913,Beef and Sheep,0.105
8594913,Dairy,0.001
8594914,Beef and Sheep,0.038
8594914,Dairy,29.445
8594914,Forestry,1.75
8599579,Dairy,0
8600720,Sheep,2.248
8600721,Sheep,0.06
8600722,Sheep,0.353
8640517,Beef and Sheep,0.323
8640517,Sheep,0.339
8640518,Beef and Sheep,4.13
8640518,Sheep,1.134
8650724,Beef and Sheep,2.593
8650725,Beef and Sheep,2.503
8657874,Beef and Sheep,4.628
8657874,Sheep,2.034
8657876,Sheep,0.034
8666557,Forestry,0.093
8672110,Forestry,0.2
8696297,Beef and Sheep,6.908
8696297,Sheep,2.888
8696298,Beef and Sheep,1.265
8696298,Forestry,46.28
8696298,Sheep,4.838
8697814,Beef and Sheep,0.008
8697814,Dairy,2.7
8697815,Beef and Sheep,0.24
8697815,Dairy,147.554
8697815,Forestry,2.941
8702775,Beef and Sheep,8.357
8702775,Sheep,0.298
8702776,Beef and Sheep,4.793
8702777,Beef and Sheep,1.804
8702777,Dairy,0.002
8702777,Forestry,0.248
8702777,Sheep,21.885
8702778,Beef and Sheep,1.367
8702778,Forestry,0.571
8702779,Beef and Sheep,7.459
8702788,Beef and Sheep,5.687
8702788,Forestry,4.648
8702788,Sheep,131.13
8715736,Beef and Sheep,2.085
8715737,Beef and Sheep,12.704
8721451,Forestry,0.06
8721451,Sheep,0.487
8721452,Sheep,0.175
8749273,Forestry,1.992
8765685,Beef and Sheep,0.257
8765686,Beef and Sheep,3.662
8765686,Dairy,0.004
8784303,Beef and Sheep,2.47
8784303,Sheep,5.723
8784304,Sheep,0.151
8789208,Forestry,0.79
8816951,Beef and Sheep,0.376
8816951,Sheep,2.247
8816952,Beef and Sheep,26.133
8816952,Forestry,2.651
8816952,Sheep,5.066
8837199,Forestry,11.8
8837200,Forestry,115.004
8865915,Beef and Sheep,0.632
8865915,Dairy,0.877
8865924,Beef and Sheep,7.72
8865924,Dairy,0
8866123,Beef and Sheep,0.566
8866123,Dairy,1.054
8866124,Beef and Sheep,0.102
8866124,Dairy,8.412
