"shape_id","x","y"
1071,173.59894,-41.21842
1072,173.59871,-41.21857
1073,173.59851,-41.21873
1074,173.59832,-41.21891
1075,173.59813,-41.21908
1076,173.59793,-41.21925
1077,173.59774,-41.21942
1078,173.59755,-41.21959
1079,173.59735,-41.21975
1080,173.59716,-41.21992
1081,173.59696,-41.22009
1082,173.59677,-41.22026
1083,173.59658,-41.22043
1084,173.59639,-41.22061
1085,173.59619,-41.22078
1086,173.596,-41.22095
1087,173.59585,-41.22114
1088,173.5958,-41.22136
1089,173.59578,-41.22158
1090,173.59568,-41.22179
1091,173.59555,-41.22199
1092,173.59541,-41.22219
1093,173.59527,-41.22239
1094,173.59514,-41.22259
1095,173.595,-41.22279
1096,173.59488,-41.22299
1097,173.59477,-41.2232
1098,173.59466,-41.22341
1099,173.59459,-41.22362
1100,173.59466,-41.22384
1101,173.59479,-41.22403
1102,173.59491,-41.22423
1103,173.59503,-41.22443
1104,173.59516,-41.22462
1105,173.59528,-41.22482
1106,173.59541,-41.22502
1107,173.59553,-41.22521
1108,173.59559,-41.22542
1109,173.59562,-41.22564
1110,173.59559,-41.22585
1111,173.83074,-40.98461
1112,173.83085,-40.98481
1113,173.831,-40.98499
1114,173.83107,-40.98521
1115,173.83122,-40.98541
1116,173.83135,-40.9856
1117,173.83148,-40.98579
1118,173.83125,-40.98593
1119,173.83103,-40.98607
1120,173.831,-40.98628
1121,173.83116,-40.98647
1122,173.8311,-40.98667
1123,173.83087,-40.98681
1124,173.83074,-40.987
1125,173.83097,-40.98711
1126,173.83125,-40.98717
1127,173.8314,-40.98736
1128,173.83165,-40.98747
1129,173.83169,-40.98767
1130,173.8316,-40.98789
1131,173.83163,-40.9881
1132,173.83171,-40.98832
1133,173.83193,-40.98847
1134,173.83217,-40.9886
1135,173.83243,-40.9887
1136,173.83247,-40.9889
1137,173.83223,-40.98903
1138,173.83196,-40.98912
1139,173.83175,-40.98926
1140,173.83189,-40.98945
1141,173.83209,-40.98961
1142,173.83209,-40.98981
1143,173.83187,-40.98997
1144,173.83178,-40.99017
1145,173.83186,-40.99039
1146,173.83196,-40.9906
1147,173.83199,-40.99082
1148,173.83195,-40.99104
1149,173.83176,-40.99122
1150,173.83158,-40.99139
1151,173.83135,-40.99153
1152,173.8311,-40.99149
1153,173.83105,-40.99127
1154,173.83108,-40.99106
1155,173.83134,-40.99094
1156,173.83146,-40.99075
1157,173.83123,-40.99063
1158,173.83094,-40.99059
1159,173.83065,-40.99054
1160,173.83038,-40.99048
1161,173.83017,-40.99063
1162,173.8299,-40.99072
1163,173.82966,-40.99061
1164,173.82941,-40.99049
1165,173.82928,-40.9903
1166,173.8294,-40.9901
1167,173.8294,-40.98992
1168,173.82911,-40.98988
1169,173.82883,-40.98982
1170,173.82865,-40.98965
1171,173.8287,-40.98943
1172,173.82868,-40.98921
1173,173.82866,-40.98899
1174,173.82862,-40.98877
1175,173.82845,-40.9886
1176,173.82818,-40.98851
1177,173.8279,-40.98843
1178,173.8276,-40.98842
1179,173.82736,-40.98853
1180,173.82713,-40.98867
1181,173.82695,-40.98885
1182,173.82682,-40.98904
1183,173.82659,-40.98919
1184,173.82638,-40.98934
1185,173.82615,-40.98947
1186,173.82586,-40.98943
1187,173.82559,-40.98935
1188,173.82531,-40.98926
1189,173.82502,-40.98927
1190,173.82473,-40.98933
1191,173.82447,-40.98944
1192,174.03608,-41.11614
1193,174.03625,-41.11595
1194,174.03646,-41.11579
1195,174.03669,-41.11566
1196,174.03695,-41.11554
1197,174.03722,-41.11545
1198,174.03749,-41.11535
1199,174.03775,-41.11524
1200,174.03801,-41.11513
1201,174.03828,-41.11504
1202,174.03855,-41.11495
1203,174.03876,-41.11479
1204,174.03891,-41.1146
1205,174.039,-41.11438
1206,174.03911,-41.11417
1207,174.0392,-41.11396
1208,174.03928,-41.11374
1209,174.0394,-41.11354
1210,174.03959,-41.11337
1211,174.03982,-41.11323
1212,174.04006,-41.11309
1213,174.0403,-41.11296
1214,174.04058,-41.11288
1215,174.04087,-41.11284
1216,174.04116,-41.11289
1217,174.04142,-41.11284
1218,174.04149,-41.11263
1219,174.04167,-41.11245
1220,174.04189,-41.11229
1221,174.0421,-41.11214
1222,174.04232,-41.11198
1223,174.04247,-41.11179
1224,174.04247,-41.11157
1225,174.04258,-41.11138
1226,174.04284,-41.11128
1227,174.04305,-41.11112
1228,174.0432,-41.11092
1229,174.04338,-41.11076
1230,174.04366,-41.11069
1231,174.04384,-41.11052
1232,174.04398,-41.11032
1233,174.04416,-41.11014
1234,174.04434,-41.10996
1235,174.04451,-41.10978
1236,174.04477,-41.10967
1237,174.04499,-41.10952
1238,174.04511,-41.10932
1239,174.04532,-41.10917
1240,174.0456,-41.10909
1241,174.04576,-41.1089
1242,174.04591,-41.10871
1243,174.04602,-41.1085
1244,174.04605,-41.10828
1245,174.04621,-41.10809
1246,174.04633,-41.10789
1247,174.04632,-41.10767
1248,174.04646,-41.10748
1249,174.04643,-41.10728
1250,174.04634,-41.10707
1251,174.04634,-41.10684
1252,174.04642,-41.10663
1253,174.0465,-41.10641
1254,174.04658,-41.1062
1255,174.04669,-41.10599
1256,174.04682,-41.10578
1257,174.04697,-41.10559
1258,174.04717,-41.10543
1259,174.04738,-41.10527
1260,174.04758,-41.1051
1261,174.04779,-41.10494
1262,174.048,-41.10479
1263,174.04815,-41.10459
1264,174.04808,-41.10438
1265,174.04799,-41.10417
1266,174.0479,-41.10395
1267,174.04775,-41.10376
1268,174.04761,-41.10356
1269,174.04745,-41.10337
1270,174.04729,-41.10318
1271,174.04713,-41.10299
1272,174.047,-41.10279
1273,174.04687,-41.10259
1274,174.04676,-41.10238
1275,174.04662,-41.10218
1276,174.04643,-41.102
1277,174.04621,-41.10186
1278,174.04596,-41.10174
1279,174.04568,-41.10167
1280,174.04539,-41.10162
1281,174.04512,-41.10153
1282,174.04491,-41.10137
1283,174.0447,-41.10121
1284,174.04445,-41.1011
1285,174.04416,-41.10103
1286,174.04388,-41.10097
1287,174.04359,-41.1009
1288,174.04333,-41.1008
1289,174.04306,-41.1007
1290,174.04277,-41.10066
1291,174.04248,-41.10068
1292,174.04218,-41.10068
1293,174.04189,-41.10063
1294,174.04159,-41.10062
1295,174.04129,-41.10064
1296,174.04101,-41.10059
1297,174.04074,-41.10049
1298,174.04045,-41.10046
1299,174.04022,-41.10033
1300,174.04004,-41.10015
1301,174.0398,-41.10002
1302,174.03964,-41.09983
1303,174.03955,-41.09962
1304,174.03927,-41.09957
1305,174.03898,-41.09956
1306,174.03878,-41.09939
1307,174.03861,-41.09921
1308,174.03838,-41.09908
1309,174.0381,-41.09903
1310,174.03781,-41.09899
1311,174.03754,-41.09895
1312,174.03735,-41.09877
1313,174.03708,-41.09869
1314,174.03681,-41.0986
1315,174.03654,-41.0985
1316,174.03628,-41.09842
1317,174.0361,-41.09825
1318,174.03584,-41.09814
1319,174.03558,-41.09803
1320,174.03536,-41.09789
1321,174.03508,-41.09781
1322,174.03479,-41.09776
1323,174.03452,-41.09766
1324,174.03428,-41.09753
1325,174.03414,-41.09734
1326,174.034,-41.09714
1327,174.03386,-41.09694
1328,174.03371,-41.09675
1329,174.03354,-41.09656
1330,174.03342,-41.09636
1331,174.03327,-41.09616
1332,174.03318,-41.09595
1333,174.03304,-41.09575
1334,174.03288,-41.09556
1335,174.03277,-41.09535
1336,174.03269,-41.09514
1337,174.03264,-41.09492
1338,174.0326,-41.09469
1339,174.03257,-41.09447
1340,174.03252,-41.09425
1341,174.03238,-41.09405
1342,174.03229,-41.09384
1343,174.03223,-41.09362
1344,174.03217,-41.0934
1345,174.03211,-41.09318
1346,174.03204,-41.09296
1347,174.03202,-41.09274
1348,174.03206,-41.09251
1349,174.03211,-41.09229
1350,174.03213,-41.09207
1351,174.03211,-41.09184
1352,174.03192,-41.0917
1353,174.03164,-41.09163
1354,174.03144,-41.09148
1355,174.0315,-41.09126
1356,174.03152,-41.09105
1357,174.03142,-41.09084
1358,174.03146,-41.09062
1359,174.03139,-41.09041
1360,174.03117,-41.09027
1361,174.03092,-41.09015
1362,174.03063,-41.09008
1363,174.03037,-41.08999
1364,174.03007,-41.08997
1365,174.02981,-41.08987
1366,174.02961,-41.08971
1367,174.02948,-41.08951
1368,174.02933,-41.08931
1369,174.0292,-41.08911
1370,174.02911,-41.0889
1371,174.02911,-41.08867
1372,174.02918,-41.08846
1373,174.02943,-41.08835
1374,174.02972,-41.08835
1375,174.03002,-41.08832
1376,174.03031,-41.08831
1377,174.03061,-41.08829
1378,174.0309,-41.08824
1379,174.03119,-41.08822
1380,174.03147,-41.08815
1381,174.03168,-41.088
1382,174.03176,-41.08778
1383,174.03171,-41.08756
1384,174.03185,-41.08737
1385,174.03184,-41.08715
1386,174.03183,-41.08693
1387,174.03186,-41.08671
1388,174.0319,-41.08649
1389,174.03183,-41.08627
1390,174.03184,-41.08604
1391,174.03186,-41.08582
1392,174.03184,-41.0856
1393,174.0318,-41.08537
1394,174.03176,-41.08515
1395,174.03172,-41.08493
1396,174.03164,-41.08471
1397,174.03154,-41.0845
1398,174.03144,-41.08429
1399,174.03133,-41.08408
1400,174.03121,-41.08387
1401,174.03109,-41.08367
1402,174.03097,-41.08346
1403,174.0309,-41.08325
1404,174.03101,-41.08304
1405,174.03122,-41.08289
1406,174.03144,-41.08273
1407,174.03166,-41.08258
1408,174.03189,-41.08244
1409,174.03212,-41.0823
1410,174.03232,-41.08213
1411,174.03232,-41.08192
1412,174.03219,-41.08171
1413,174.03209,-41.0815
1414,174.03197,-41.0813
1415,174.03187,-41.08109
1416,173.96661,-41.17247
1417,173.96643,-41.17229
1418,173.96625,-41.17211
1419,173.96608,-41.17193
1420,173.96591,-41.17174
1421,173.96574,-41.17156
1422,173.96557,-41.17137
1423,173.9654,-41.17119
1424,173.96523,-41.17101
1425,173.96506,-41.17082
1426,173.96489,-41.17064
1427,173.96472,-41.17045
1428,173.96454,-41.17027
1429,173.96437,-41.17009
1430,173.9642,-41.1699
1431,173.96403,-41.16972
1432,173.96386,-41.16953
1433,173.96369,-41.16935
1434,173.96352,-41.16917
1435,173.96335,-41.16898
1436,173.96318,-41.1688
1437,173.96301,-41.16861
1438,173.96284,-41.16843
1439,173.96266,-41.16825
1440,173.96253,-41.16805
1441,173.96254,-41.16783
1442,173.96265,-41.16762
1443,173.96275,-41.1674
1444,173.96285,-41.16719
1445,173.96295,-41.16698
1446,173.96305,-41.16677
1447,173.96315,-41.16656
1448,173.96325,-41.16634
1449,173.96335,-41.16613
1450,173.96345,-41.16592
1451,173.96355,-41.16571
1452,173.9637,-41.16552
1453,173.96397,-41.16553
1454,173.96424,-41.16562
1455,173.96453,-41.16567
1456,173.9648,-41.16559
1457,173.96497,-41.16541
1458,173.96505,-41.16519
1459,173.96501,-41.16498
1460,173.9649,-41.16477
1461,173.96497,-41.16456
1462,173.96501,-41.16434
1463,173.96502,-41.16412
1464,173.96521,-41.16395
1465,173.96526,-41.16373
1466,173.96517,-41.16352
1467,173.96508,-41.16331
1468,173.965,-41.16309
1469,173.96503,-41.16287
1470,173.96507,-41.16264
1471,173.96517,-41.16243
1472,173.96544,-41.16245
1473,173.96573,-41.1625
1474,173.966,-41.1624
1475,173.96629,-41.16241
1476,173.96658,-41.1624
1477,173.96687,-41.16233
1478,173.96706,-41.16249
1479,173.9672,-41.16269
1480,173.96743,-41.16281
1481,173.9677,-41.16272
1482,173.96796,-41.1626
1483,173.96821,-41.16249
1484,173.9685,-41.16246
1485,173.96878,-41.16253
1486,173.96906,-41.16261
1487,173.96934,-41.16268
1488,173.96961,-41.16278
1489,173.96986,-41.1629
1490,173.97013,-41.16299
1491,173.97041,-41.16308
1492,173.97069,-41.16315
1493,173.97098,-41.16319
1494,173.97124,-41.16329
1495,173.97149,-41.16341
1496,173.97174,-41.16354
1497,173.97199,-41.16366
1498,173.97224,-41.16379
1499,173.9725,-41.1639
1500,173.97278,-41.16397
1501,173.97307,-41.16402
1502,173.97336,-41.16406
1503,173.97366,-41.16406
1504,173.97395,-41.16403
1505,173.97425,-41.16401
1506,173.97446,-41.1639
1507,173.97441,-41.16368
1508,173.97427,-41.16349
1509,173.97402,-41.16337
1510,173.97382,-41.16321
1511,173.97366,-41.16302
1512,173.97348,-41.16284
1513,173.9733,-41.16267
1514,173.97315,-41.16248
1515,173.9729,-41.16236
1516,173.9727,-41.16219
1517,173.9725,-41.16203
1518,173.97235,-41.16184
1519,173.97209,-41.16183
1520,173.97183,-41.16176
1521,173.97164,-41.16159
1522,173.97152,-41.16139
1523,173.97163,-41.16118
1524,173.97189,-41.16109
1525,173.97209,-41.16093
1526,173.97209,-41.16071
1527,173.97198,-41.16051
1528,173.97175,-41.16037
1529,173.97147,-41.16042
1530,173.97132,-41.16024
1531,173.97129,-41.16002
1532,173.9714,-41.15981
1533,173.97142,-41.15959
1534,173.97159,-41.15941
1535,173.97161,-41.15919
1536,173.9715,-41.15898
1537,173.97137,-41.15878
1538,173.97124,-41.15858
1539,173.97102,-41.15843
1540,173.97081,-41.15827
1541,173.97076,-41.15806
1542,173.97087,-41.15785
1543,173.97104,-41.15767
1544,173.97117,-41.15747
1545,173.9712,-41.15725
1546,173.97118,-41.15703
1547,173.9711,-41.15681
1548,173.97092,-41.15663
1549,173.97066,-41.15666
1550,173.97039,-41.15676
1551,173.9701,-41.15677
1552,173.96984,-41.15668
1553,173.96981,-41.15645
1554,173.96993,-41.15625
1555,173.96991,-41.15603
1556,173.96978,-41.15583
1557,173.96963,-41.15564
1558,173.96946,-41.15545
1559,173.96931,-41.15526
1560,173.96915,-41.15507
1561,173.96889,-41.15496
1562,173.96877,-41.15476
1563,173.96861,-41.15458
1564,173.96839,-41.15443
1565,173.96813,-41.15432
1566,173.96787,-41.15423
1567,173.96777,-41.15402
1568,173.96773,-41.1538
1569,173.96778,-41.15358
1570,173.96787,-41.15336
1571,173.96793,-41.15314
1572,173.968,-41.15292
1573,173.96806,-41.1527
1574,173.96811,-41.15248
1575,173.9681,-41.15226
1576,173.96809,-41.15203
1577,173.96808,-41.15181
1578,173.96806,-41.15158
1579,173.96804,-41.15136
1580,173.96803,-41.15114
1581,173.66291,-41.11236
1582,173.66309,-41.11253
1583,173.66317,-41.11275
1584,173.66324,-41.11297
1585,173.66336,-41.11318
1586,173.66352,-41.11337
1587,173.66371,-41.11354
1588,173.6639,-41.11371
1589,173.66408,-41.11389
1590,173.66427,-41.11406
1591,173.66451,-41.11419
1592,173.66479,-41.11414
1593,173.66506,-41.11404
1594,173.66535,-41.11405
1595,173.66563,-41.11413
1596,173.66592,-41.11419
1597,173.66621,-41.1142
1598,173.66651,-41.11417
1599,173.66678,-41.11408
1600,173.66683,-41.11389
1601,173.66656,-41.1138
1602,173.66629,-41.1137
1603,173.66609,-41.11354
1604,173.66596,-41.11334
1605,173.66581,-41.11315
1606,173.66564,-41.11296
1607,173.66547,-41.11277
1608,173.66532,-41.11258
1609,173.66528,-41.11236
1610,173.66531,-41.11214
1611,173.66535,-41.11191
1612,173.66539,-41.11169
1613,173.66546,-41.11147
1614,173.66565,-41.11131
1615,173.66592,-41.11121
1616,173.66621,-41.11116
1617,173.66649,-41.11109
1618,173.66668,-41.11092
1619,173.66678,-41.11071
1620,173.66696,-41.11053
1621,173.6672,-41.11041
1622,173.66749,-41.11035
1623,173.66778,-41.11038
1624,173.66807,-41.11045
1625,173.66836,-41.11048
1626,173.66865,-41.11044
1627,173.66889,-41.11031
1628,173.66883,-41.1101
1629,173.66876,-41.10989
1630,173.66898,-41.10974
1631,173.66927,-41.10971
1632,173.66957,-41.10969
1633,173.66969,-41.10951
1634,173.66965,-41.10929
1635,173.66968,-41.10907
1636,173.66981,-41.10887
1637,173.67007,-41.1089
1638,173.6702,-41.1091
1639,173.67031,-41.10931
1640,173.67052,-41.10946
1641,173.6708,-41.10951
1642,173.67098,-41.10938
1643,173.67105,-41.10916
1644,173.67124,-41.10899
1645,173.6715,-41.10889
1646,173.67179,-41.10882
1647,173.67207,-41.10875
1648,173.67235,-41.10868
1649,173.67262,-41.10858
1650,173.6728,-41.10841
1651,173.67281,-41.10819
1652,173.67283,-41.10797
1653,173.67285,-41.10774
1654,173.67287,-41.10752
1655,173.67287,-41.10729
1656,173.67287,-41.10707
1657,173.67294,-41.10685
1658,173.67308,-41.10665
1659,173.67327,-41.10648
1660,173.67315,-41.10633
1661,173.67285,-41.10632
1662,173.67265,-41.10617
1663,173.67273,-41.10596
1664,173.67294,-41.10581
1665,173.67317,-41.10566
1666,173.67343,-41.10556
1667,173.67373,-41.10556
1668,173.67397,-41.10544
1669,173.67406,-41.10523
1670,173.67425,-41.10506
1671,173.67451,-41.10495
1672,173.67474,-41.10481
1673,173.67495,-41.10465
1674,173.67517,-41.1045
1675,173.67541,-41.10436
1676,173.67564,-41.10422
1677,173.67587,-41.10408
1678,173.67607,-41.10391
1679,173.67625,-41.10373
1680,173.67645,-41.10356
1681,173.67667,-41.10341
1682,173.67694,-41.10332
1683,173.67723,-41.10326
1684,173.67752,-41.10321
1685,173.67781,-41.10318
1686,173.67811,-41.10317
1687,173.6784,-41.10321
1688,173.67868,-41.10329
1689,173.67897,-41.10331
1690,173.67924,-41.10323
1691,173.67937,-41.10303
1692,173.67936,-41.10281
1693,173.67928,-41.10259
1694,173.67917,-41.10238
1695,173.67908,-41.10217
1696,173.67899,-41.10195
1697,173.67887,-41.10175
1698,173.67872,-41.10155
1699,173.6786,-41.10135
1700,173.67858,-41.10113
1701,173.67856,-41.1009
1702,173.67837,-41.10073
1703,173.67815,-41.10059
1704,173.67791,-41.10045
1705,173.67763,-41.10036
1706,173.67737,-41.10026
1707,173.6773,-41.10007
1708,173.67757,-41.09998
1709,173.67786,-41.09993
1710,173.67812,-41.10003
1711,173.67825,-41.10023
1712,173.67848,-41.10037
1713,173.67877,-41.10037
1714,173.67903,-41.10027
1715,173.6793,-41.10017
1716,173.67957,-41.10025
1717,173.67958,-41.10047
1718,173.67952,-41.10069
1719,173.67955,-41.10091
1720,173.67972,-41.10109
1721,173.67997,-41.10121
1722,173.68026,-41.10121
1723,173.68047,-41.10105
1724,173.68068,-41.10089
1725,173.68095,-41.1008
1726,173.6812,-41.10069
1727,173.68134,-41.10049
1728,173.68131,-41.10027
1729,173.6812,-41.10006
1730,173.68105,-41.09987
1731,173.68099,-41.09965
1732,173.68104,-41.09943
1733,173.68108,-41.09921
1734,173.68108,-41.09898
1735,173.68107,-41.09875
1736,173.68105,-41.09853
1737,173.68101,-41.09831
1738,173.68102,-41.09809
1739,173.68128,-41.09808
1740,173.68141,-41.09828
1741,173.68148,-41.0985
1742,173.68159,-41.0987
1743,173.68185,-41.09879
1744,173.68213,-41.09873
1745,173.6824,-41.09864
1746,173.68266,-41.09852
1747,173.68287,-41.09836
1748,173.683,-41.09816
1749,173.68301,-41.09794
1750,173.68304,-41.09771
1751,173.6832,-41.09753
1752,173.68345,-41.09741
1753,173.68371,-41.0973
1754,173.68393,-41.09715
1755,173.68413,-41.09699
1756,173.6844,-41.0969
1757,173.6847,-41.09693
1758,173.68496,-41.09688
1759,173.68493,-41.09667
1760,173.68466,-41.09658
1761,173.68437,-41.09655
1762,173.68408,-41.09651
1763,173.68378,-41.09648
1764,173.68349,-41.09651
1765,173.68323,-41.09662
1766,173.68296,-41.09668
1767,173.68272,-41.09656
1768,173.68248,-41.09643
1769,173.6822,-41.09636
1770,173.68191,-41.09636
1771,173.68164,-41.09628
1772,173.68171,-41.0961
1773,173.68201,-41.09606
1774,173.6823,-41.09604
1775,173.6826,-41.09602
1776,173.68289,-41.09596
1777,173.68317,-41.0959
1778,173.68344,-41.09581
1779,173.68373,-41.09575
1780,173.68402,-41.09571
1781,173.6843,-41.09563
1782,173.68455,-41.09552
1783,173.68479,-41.09538
1784,173.68496,-41.0952
1785,173.68515,-41.09502
1786,173.68544,-41.09498
1787,173.68572,-41.09493
1788,173.68593,-41.09478
