"point_id","x","y"
43929,173.669566,-41.210412
43930,173.669776,-41.210326
43931,173.669995,-41.210255
43932,173.670224,-41.210204
43933,173.670456,-41.210162
43934,173.67069,-41.210126
43935,173.670924,-41.210089
43936,173.671158,-41.210053
43937,173.671392,-41.210017
43938,173.671626,-41.209979
43939,173.671859,-41.209942
43940,173.672093,-41.209904
43941,173.672327,-41.209866
43942,173.672562,-41.209837
43943,173.6728,-41.209826
43944,173.673039,-41.209826
43945,173.673278,-41.20983
43946,173.673517,-41.209827
43947,173.673755,-41.209814
43948,173.673989,-41.209782
43949,173.674217,-41.209729
43950,173.67444,-41.209663
43951,173.674651,-41.209579
43952,173.674863,-41.209495
43953,173.675075,-41.209412
43954,173.675285,-41.209327
43955,173.675493,-41.209237
43956,173.675695,-41.209141
43957,173.675896,-41.209043
43958,173.676097,-41.208945
43959,173.676296,-41.208846
43960,173.676495,-41.208745
43961,173.676689,-41.20864
43962,173.676877,-41.208529
43963,173.677067,-41.208419
43964,173.677255,-41.208307
43965,173.677436,-41.208189
43966,173.677609,-41.208065
43967,173.677772,-41.207933
43968,173.677932,-41.207799
43969,173.678088,-41.207662
43970,173.67824,-41.207522
43971,173.678388,-41.207381
43972,173.678535,-41.207238
43973,173.678682,-41.207096
43974,173.678827,-41.206953
43975,173.678977,-41.206812
43976,173.679146,-41.206685
43977,173.679348,-41.206589
43978,173.679565,-41.206514
43979,173.67979,-41.206452
43980,173.680015,-41.206392
43981,173.680241,-41.206332
43982,173.680467,-41.206273
43983,173.680692,-41.206211
43984,173.680917,-41.20615
43985,173.681142,-41.206091
43986,173.681368,-41.206032
43987,173.681596,-41.205976
43988,173.681825,-41.205926
43989,173.68206,-41.205894
43990,173.682299,-41.205887
43991,173.682538,-41.205883
43992,173.682777,-41.205882
43993,173.683016,-41.205883
43994,173.683255,-41.205884
43995,173.683494,-41.205885
43996,173.683733,-41.205887
43997,173.683972,-41.20589
43998,173.684212,-41.205892
43999,173.684451,-41.205896
44000,173.684689,-41.205896
44001,173.684925,-41.205865
44002,173.685154,-41.205815
44003,173.685383,-41.205763
44004,173.68561,-41.205706
44005,173.685837,-41.20565
44006,173.686065,-41.205596
44007,173.686292,-41.205539
44008,173.686513,-41.20547
44009,173.686725,-41.205387
44010,173.68692,-41.205283
44011,173.687114,-41.205177
44012,173.687301,-41.205065
44013,173.687486,-41.20495
44014,173.687676,-41.204841
44015,173.68786,-41.204726
44016,173.688041,-41.204607
44017,173.68823,-41.204497
44018,173.688419,-41.204387
44019,173.688608,-41.204276
44020,173.688797,-41.204166
44021,173.688986,-41.204055
44022,173.689174,-41.203944
44023,173.689363,-41.203832
44024,173.689551,-41.203721
44025,173.689739,-41.203609
44026,173.689927,-41.203498
44027,173.690116,-41.203388
44028,173.690305,-41.203277
44029,173.690493,-41.203166
44030,173.690681,-41.203054
44031,173.690868,-41.202942
44032,173.691056,-41.20283
44033,173.691243,-41.202717
44034,173.691416,-41.202595
44035,173.691549,-41.202446
44036,173.691624,-41.202274
44037,173.691681,-41.202099
44038,173.691724,-41.201922
44039,173.691772,-41.201745
44040,173.691821,-41.201568
44041,173.69187,-41.201391
44042,173.691916,-41.201214
44043,173.691962,-41.201037
44044,173.692009,-41.20086
44045,173.692055,-41.200683
44046,173.692105,-41.200506
44047,173.692177,-41.200334
44048,173.692256,-41.200164
44049,173.692336,-41.199994
44050,173.692414,-41.199823
44051,173.692493,-41.199653
44052,173.692571,-41.199482
44053,173.692648,-41.199311
44054,173.692722,-41.19914
44055,173.692797,-41.198968
44056,173.692871,-41.198796
44057,173.692946,-41.198625
44058,173.693022,-41.198454
44059,173.693098,-41.198283
44060,173.693174,-41.198111
44061,173.69325,-41.19794
44062,173.693327,-41.197769
44063,173.6934,-41.197598
44064,173.693433,-41.197419
44065,173.693456,-41.19724
44066,173.693463,-41.197059
44067,173.69347,-41.196879
44068,173.693502,-41.1967
44069,173.69357,-41.196527
44070,173.693669,-41.196363
44071,173.693762,-41.196197
44072,173.69385,-41.196029
44073,173.693936,-41.195861
44074,173.694022,-41.195692
44075,173.694114,-41.195525
44076,173.694208,-41.195359
44077,173.694298,-41.195192
44078,173.694388,-41.195025
44079,173.694477,-41.194857
44080,173.694566,-41.19469
44081,173.694653,-41.194522
44082,173.694737,-41.194353
44083,173.694822,-41.194184
44084,173.694909,-41.194016
44085,173.695004,-41.19385
44086,173.695114,-41.19369
44087,173.695236,-41.193535
44088,173.69533,-41.193369
44089,173.695415,-41.1932
44090,173.69549,-41.193029
44091,173.695557,-41.192855
44092,173.695623,-41.192681
44093,173.695694,-41.192508
44094,173.695764,-41.192336
44095,173.69583,-41.192162
44096,173.695908,-41.191991
44097,173.69597,-41.191817
44098,173.696012,-41.191639
44099,173.695984,-41.19146
44133,173.696862,-41.18552
44134,173.696899,-41.185341
44135,173.696937,-41.185163
44136,173.696977,-41.184984
44137,173.697018,-41.184806
44138,173.697059,-41.184628
44139,173.6971,-41.18445
44140,173.697136,-41.184271
44141,173.697173,-41.184093
44142,173.697208,-41.183914
44143,173.697234,-41.183734
44144,173.697255,-41.183554
44145,173.697276,-41.183374
44146,173.697295,-41.183194
44147,173.697312,-41.183013
44148,173.697326,-41.182833
44149,173.697342,-41.182653
44150,173.697363,-41.182472
44151,173.697385,-41.182292
44152,173.697408,-41.182112
44153,173.697431,-41.181933
44154,173.697453,-41.181753
44155,173.697476,-41.181573
44156,173.697499,-41.181393
44157,173.69752,-41.181213
44158,173.69754,-41.181032
44159,173.697559,-41.180852
44160,173.697578,-41.180672
44161,173.697597,-41.180492
44162,173.697616,-41.180311
44163,173.697635,-41.180131
44164,173.697666,-41.179952
44165,173.697716,-41.179775
44166,173.697771,-41.179599
44167,173.697826,-41.179424
44168,173.697881,-41.179248
44169,173.697936,-41.179072
44170,173.697992,-41.178896
44171,173.698047,-41.17872
44172,173.698102,-41.178544
44173,173.698171,-41.178371
44174,173.698282,-41.178211
44175,173.698444,-41.178079
44176,173.698641,-41.177978
44177,173.698859,-41.177903
44178,173.699079,-41.177832
44179,173.699298,-41.177761
44180,173.699518,-41.177689
44181,173.699736,-41.177614
44182,173.699949,-41.177532
44183,173.700162,-41.177449
44184,173.700374,-41.177365
44185,173.700581,-41.177274
44186,173.700787,-41.177184
44187,173.700993,-41.177091
44188,173.701196,-41.176995
44189,173.701397,-41.176897
44190,173.701594,-41.176795
44191,173.701791,-41.176692
44192,173.701986,-41.176587
44193,173.702179,-41.176481
44194,173.702366,-41.176368
44195,173.702524,-41.176233
44196,173.702648,-41.176079
44197,173.702764,-41.175921
44198,173.702858,-41.175754
44199,173.702948,-41.175587
44200,173.703035,-41.175418
44201,173.703124,-41.175251
44202,173.703212,-41.175083
44203,173.703295,-41.174913
44204,173.703365,-41.17474
44205,173.703426,-41.174565
44206,173.703475,-41.174389
44207,173.703524,-41.174212
44208,173.703573,-41.174035
44209,173.703622,-41.173858
44210,173.70367,-41.173681
44211,173.703715,-41.173503
44212,173.703761,-41.173326
44213,173.703807,-41.173148
44214,173.703853,-41.172971
44215,173.703898,-41.172793
44216,173.703944,-41.172616
44217,173.70399,-41.172438
44218,173.704036,-41.172261
44219,173.704081,-41.172083
44220,173.704127,-41.171906
44221,173.704173,-41.171728
44222,173.704219,-41.171551
44223,173.704268,-41.171374
44224,173.704318,-41.171197
44225,173.704367,-41.17102
44226,173.704417,-41.170844
44227,173.704478,-41.170669
44228,173.704552,-41.170497
44229,173.704648,-41.170332
44230,173.704786,-41.170184
44231,173.704926,-41.170037
44232,173.705065,-41.16989
44233,173.705205,-41.169744
44234,173.705344,-41.169597
44235,173.705484,-41.16945
44236,173.705624,-41.169303
44237,173.705763,-41.169156
44238,173.705898,-41.169007
44239,173.706031,-41.168857
44240,173.706164,-41.168706
44241,173.706297,-41.168556
44242,173.706431,-41.168406
44243,173.706564,-41.168256
44244,173.706697,-41.168106
44245,173.706831,-41.167956
44246,173.706964,-41.167806
44247,173.707097,-41.167655
44248,173.707228,-41.167504
44249,173.707357,-41.167352
44250,173.707486,-41.1672
44251,173.707615,-41.167047
44252,173.707744,-41.166895
44253,173.707873,-41.166743
44254,173.708002,-41.166591
44255,173.708134,-41.16644
44256,173.708268,-41.16629
44257,173.708406,-41.166143
44258,173.708551,-41.165999
44259,173.708704,-41.16586
44260,173.708865,-41.165726
44261,173.709033,-41.165597
44262,173.709202,-41.165469
44263,173.709371,-41.165342
44264,173.709543,-41.165216
44265,173.709717,-41.165092
44266,173.709899,-41.164975
44267,173.710094,-41.164871
44268,173.710304,-41.164784
44269,173.710514,-41.164697
44270,173.710724,-41.16461
44271,173.710934,-41.164524
44272,173.711145,-41.164438
44273,173.711355,-41.164352
44274,173.711566,-41.164267
44275,173.711776,-41.164181
44276,173.711987,-41.164095
44277,173.712197,-41.164009
44278,173.712408,-41.163923
44279,173.712619,-41.163838
44280,173.712829,-41.163752
44281,173.71304,-41.163667
44282,173.713251,-41.163581
44283,173.713462,-41.163496
44284,173.713673,-41.16341
44285,173.713883,-41.163324
44286,173.714094,-41.163239
44287,173.714305,-41.163153
44288,173.714521,-41.163077
44289,173.714738,-41.163
44290,173.714958,-41.162929
44291,173.715179,-41.162859
44292,173.715399,-41.162789
44293,173.71562,-41.16272
44294,173.715841,-41.16265
44295,173.716062,-41.162581
44296,173.716283,-41.162511
44297,173.716503,-41.162442
44298,173.716724,-41.162372
44299,173.716945,-41.162302
44300,173.717166,-41.162234
44301,173.717388,-41.162166
44302,173.71761,-41.162099
44303,173.717832,-41.162031
44304,173.718054,-41.161964
44305,173.718276,-41.161896
44306,173.718498,-41.161829
44307,173.71872,-41.161761
44308,173.71894,-41.161691
44309,173.719161,-41.16162
44310,173.719382,-41.161551
44311,173.719603,-41.161482
44312,173.719824,-41.161413
44313,173.720045,-41.161344
43607,173.600113,-41.217195
43608,173.600347,-41.21724
43609,173.600581,-41.217284
43610,173.600815,-41.217328
43611,173.601049,-41.217372
43612,173.601256,-41.21736
43613,173.601401,-41.217216
43614,173.601546,-41.217073
43615,173.601691,-41.216929
43616,173.601836,-41.216786
43617,173.601981,-41.216642
43618,173.602126,-41.216499
43619,173.602271,-41.216355
43620,173.602416,-41.216212
43621,173.602561,-41.216068
43622,173.602706,-41.215925
43623,173.602852,-41.215781
43624,173.602998,-41.215639
43625,173.603152,-41.215501
43626,173.603305,-41.215362
43627,173.603459,-41.215224
43628,173.603612,-41.215085
43629,173.603766,-41.214947
43630,173.603919,-41.214808
43631,173.604073,-41.21467
43632,173.604226,-41.214532
43633,173.604394,-41.214403
43634,173.604562,-41.214275
43635,173.604741,-41.214155
43636,173.604923,-41.214039
43637,173.605122,-41.213938
43638,173.605322,-41.213839
43639,173.60553,-41.213751
43640,173.605739,-41.213663
43641,173.605962,-41.213599
43642,173.606191,-41.213549
43643,173.606425,-41.213511
43644,173.606662,-41.21349
43645,173.6069,-41.213477
43646,173.607138,-41.213493
43647,173.607376,-41.213509
43648,173.607614,-41.213532
43649,173.607843,-41.213575
43650,173.608052,-41.213661
43651,173.608247,-41.213766
43652,173.608424,-41.213887
43653,173.608603,-41.214006
43654,173.608795,-41.214113
43655,173.609006,-41.214198
43656,173.609223,-41.214274
43657,173.609441,-41.214348
43658,173.609657,-41.214425
43659,173.609873,-41.214502
43660,173.610082,-41.21459
43661,173.61028,-41.21469
43662,173.610465,-41.214804
43663,173.610652,-41.214916
43664,173.610841,-41.215027
43665,173.611026,-41.215141
43666,173.611204,-41.215262
43667,173.611372,-41.21539
43668,173.611539,-41.21552
43669,173.611698,-41.215654
43670,173.611863,-41.215784
43671,173.612048,-41.215898
43672,173.612252,-41.215992
43673,173.612462,-41.216078
43674,173.61268,-41.216152
43675,173.612908,-41.216205
43676,173.613141,-41.216245
43677,173.613375,-41.216283
43678,173.61361,-41.216313
43679,173.613846,-41.216344
43680,173.614081,-41.216375
43681,173.614317,-41.216405
43682,173.614553,-41.216434
43683,173.614787,-41.216471
43684,173.615022,-41.216506
43685,173.615252,-41.216553
43686,173.615482,-41.216602
43687,173.615714,-41.216648
43688,173.615948,-41.216684
43689,173.616183,-41.216715
43690,173.61642,-41.216742
43691,173.616657,-41.216765
43692,173.616895,-41.216779
43693,173.617134,-41.21678
43694,173.617373,-41.216775
43695,173.617612,-41.216774
43696,173.61785,-41.216785
43697,173.618086,-41.216813
43698,173.61832,-41.21685
43699,173.618554,-41.216886
43700,173.618793,-41.216892
43701,173.619031,-41.216884
43702,173.619269,-41.216867
43703,173.619507,-41.21685
43704,173.619745,-41.216827
43705,173.61998,-41.216796
43706,173.620213,-41.216755
43707,173.620444,-41.21671
43708,173.620674,-41.216659
43709,173.620897,-41.216595
43710,173.621118,-41.216527
43711,173.62134,-41.21646
43712,173.621563,-41.216394
43713,173.621785,-41.216328
43782,173.637096,-41.212431
43783,173.637319,-41.212494
43784,173.63754,-41.212563
43785,173.637761,-41.212631
43786,173.637982,-41.2127
43787,173.638203,-41.212768
43788,173.638424,-41.212837
43789,173.638646,-41.212903
43790,173.638869,-41.212969
43791,173.639096,-41.213025
43792,173.639324,-41.213077
43793,173.639553,-41.21313
43794,173.639781,-41.213184
43795,173.640009,-41.213238
43796,173.640237,-41.213292
43797,173.64046,-41.213356
43798,173.640682,-41.213423
43799,173.640904,-41.213489
43800,173.641122,-41.213564
43801,173.641339,-41.213638
43802,173.641561,-41.213703
43803,173.641789,-41.213759
43804,173.642023,-41.213794
43805,173.642259,-41.213822
43806,173.642497,-41.21383
43807,173.642736,-41.213831
43808,173.642974,-41.21382
43809,173.643211,-41.213797
43810,173.643446,-41.213764
43811,173.64368,-41.213728
43812,173.643915,-41.213697
43813,173.644152,-41.213671
43814,173.644388,-41.213648
43815,173.644626,-41.213626
43816,173.644864,-41.213626
43817,173.645101,-41.213648
43818,173.645337,-41.213675
43819,173.645572,-41.213709
43820,173.645806,-41.213746
43821,173.646039,-41.213783
43822,173.646273,-41.21382
43823,173.646509,-41.213846
43824,173.646746,-41.213869
43825,173.646981,-41.213902
43826,173.64721,-41.213953
43827,173.647436,-41.214012
43828,173.647661,-41.214073
43829,173.647892,-41.214117
43830,173.648126,-41.214155
43831,173.648363,-41.214177
43832,173.648601,-41.214182
43833,173.64884,-41.214171
44100,173.695943,-41.191282
44101,173.695905,-41.191104
44102,173.695879,-41.190924
44103,173.695877,-41.190744
44104,173.695884,-41.190563
44105,173.69589,-41.190383
44106,173.695844,-41.190206
44107,173.695771,-41.190034
44108,173.695711,-41.189859
44109,173.695702,-41.189679
44110,173.695722,-41.189499
44111,173.695743,-41.189319
44112,173.695757,-41.189138
44113,173.695751,-41.188958
44114,173.695727,-41.188778
44115,173.695727,-41.188597
44116,173.695723,-41.188416
44117,173.695705,-41.188236
44118,173.695693,-41.188056
44119,173.695709,-41.187876
44120,173.695769,-41.187701
44121,173.695855,-41.187532
44122,173.695956,-41.187368
44123,173.696068,-41.187209
44124,173.696179,-41.187048
44125,173.696286,-41.186887
44126,173.696396,-41.186726
44127,173.696503,-41.186564
44128,173.696603,-41.1864
44129,173.69668,-41.18623
44130,173.696733,-41.186053
44131,173.696781,-41.185876
44132,173.696823,-41.185698
16916,173.948772,-40.920685
16917,173.948955,-40.920794
16918,173.948993,-40.920973
16919,173.949014,-40.921155
16920,173.949041,-40.921336
16921,173.949086,-40.921514
16922,173.949068,-40.921695
16923,173.948982,-40.921865
16924,173.948906,-40.922037
16925,173.948835,-40.922211
16926,173.948795,-40.922391
16927,173.948765,-40.922572
16928,173.948684,-40.922742
16929,173.948547,-40.922891
16930,173.948426,-40.923047
16931,173.948402,-40.923228
16932,173.948369,-40.923408
16933,173.948241,-40.923561
16934,173.948209,-40.923741
16935,173.948168,-40.923921
16936,173.948179,-40.924104
