"segment_id","leg_name","start_pc","end_pc"
4977,"Bike","0.77087","0.77108"
4978,"Bike","0.77108","0.77128"
4979,"Bike","0.77128","0.77150"
4980,"Bike","0.77150","0.77170"
4981,"Bike","0.77170","0.77194"
4982,"Bike","0.77194","0.77216"
4983,"Bike","0.77216","0.77240"
4984,"Bike","0.77240","0.77262"
4985,"Bike","0.77262","0.77287"
4986,"Bike","0.77287","0.77310"
4987,"Bike","0.77310","0.77335"
4988,"Bike","0.77335","0.77357"
4989,"Bike","0.77357","0.77381"
4990,"Bike","0.77381","0.77405"
4991,"Bike","0.77405","0.77427"
4992,"Bike","0.77427","0.77451"
4993,"Bike","0.77451","0.77473"
4994,"Bike","0.77473","0.77496"
4995,"Bike","0.77496","0.77517"
4996,"Bike","0.77517","0.77539"
4997,"Bike","0.77539","0.77559"
4998,"Bike","0.77559","0.77581"
4999,"Bike","0.77581","0.77603"
5000,"Bike","0.77603","0.77625"
5001,"Bike","0.77625","0.77648"
5002,"Bike","0.77648","0.77670"
5003,"Bike","0.77670","0.77692"
5004,"Bike","0.77692","0.77714"
5005,"Bike","0.77714","0.77734"
5006,"Bike","0.77734","0.77755"
5007,"Bike","0.77755","0.77774"
5008,"Bike","0.77774","0.77795"
5009,"Bike","0.77795","0.77815"
5010,"Bike","0.77815","0.77837"
5011,"Bike","0.77837","0.77857"
5012,"Bike","0.77857","0.77878"
5013,"Bike","0.77878","0.77899"
5014,"Bike","0.77899","0.77920"
5015,"Bike","0.77920","0.77942"
5016,"Bike","0.77942","0.77964"
5017,"Bike","0.77964","0.77986"
5018,"Bike","0.77986","0.78009"
5019,"Bike","0.78009","0.78031"
5020,"Bike","0.78031","0.78053"
5021,"Bike","0.78053","0.78076"
5022,"Bike","0.78076","0.78098"
5023,"Bike","0.78098","0.78120"
5024,"Bike","0.78120","0.78143"
5025,"Bike","0.78143","0.78165"
5026,"Bike","0.78165","0.78187"
5027,"Bike","0.78187","0.78210"
5028,"Bike","0.78210","0.78232"
5029,"Bike","0.78232","0.78255"
5030,"Bike","0.78255","0.78277"
5031,"Bike","0.78277","0.78299"
5032,"Bike","0.78299","0.78322"
5033,"Bike","0.78322","0.78344"
5034,"Bike","0.78344","0.78366"
5035,"Bike","0.78366","0.78390"
5036,"Bike","0.78390","0.78412"
5037,"Bike","0.78412","0.78438"
5038,"Bike","0.78438","0.78462"
5039,"Bike","0.78462","0.78490"
5040,"Bike","0.78490","0.78516"
5041,"Bike","0.78516","0.78544"
5042,"Bike","0.78544","0.78569"
5043,"Bike","0.78569","0.78590"
5044,"Bike","0.78590","0.78611"
5045,"Bike","0.78611","0.78628"
5046,"Bike","0.78628","0.78647"
5047,"Bike","0.78647","0.78664"
5048,"Bike","0.78664","0.78683"
5049,"Bike","0.78683","0.78702"
5050,"Bike","0.78702","0.78723"
5051,"Bike","0.78723","0.78744"
5052,"Bike","0.78744","0.78766"
5053,"Bike","0.78766","0.78788"
5054,"Bike","0.78788","0.78810"
5055,"Bike","0.78810","0.78832"
5056,"Bike","0.78832","0.78854"
5057,"Bike","0.78854","0.78876"
5058,"Bike","0.78876","0.78898"
5059,"Bike","0.78898","0.78921"
5060,"Bike","0.78921","0.78943"
5061,"Bike","0.78943","0.78965"
5062,"Bike","0.78965","0.78988"
5063,"Bike","0.78988","0.79010"
5064,"Bike","0.79010","0.79032"
5065,"Bike","0.79032","0.79055"
5066,"Bike","0.79055","0.79077"
5067,"Bike","0.79077","0.79099"
5068,"Bike","0.79099","0.79122"
5069,"Bike","0.79122","0.79145"
5070,"Bike","0.79145","0.79166"
5071,"Bike","0.79166","0.79190"
5072,"Bike","0.79190","0.79212"
5073,"Bike","0.79212","0.79235"
5074,"Bike","0.79235","0.79257"
5075,"Bike","0.79257","0.79279"
5076,"Bike","0.79279","0.79302"
5077,"Bike","0.79302","0.79324"
5078,"Bike","0.79324","0.79346"
5079,"Bike","0.79346","0.79369"
5080,"Bike","0.79369","0.79391"
5081,"Bike","0.79391","0.79413"
5082,"Bike","0.79413","0.79436"
5083,"Bike","0.79436","0.79458"
5084,"Bike","0.79458","0.79481"
5085,"Bike","0.79481","0.79503"
5086,"Bike","0.79503","0.79525"
5087,"Bike","0.79525","0.79548"
5088,"Bike","0.79548","0.79570"
5089,"Bike","0.79570","0.79592"
5090,"Bike","0.79592","0.79615"
5091,"Bike","0.79615","0.79637"
5092,"Bike","0.79637","0.79658"
5093,"Bike","0.79658","0.79679"
5094,"Bike","0.79679","0.79702"
5095,"Bike","0.79702","0.79723"
5096,"Bike","0.79723","0.79743"
5097,"Bike","0.79743","0.79766"
5098,"Bike","0.79766","0.79786"
5099,"Bike","0.79786","0.79807"
5100,"Bike","0.79807","0.79827"
5101,"Bike","0.79827","0.79846"
5102,"Bike","0.79846","0.79863"
5103,"Bike","0.79863","0.79881"
5104,"Bike","0.79881","0.79896"
5105,"Bike","0.79896","0.79916"
5106,"Bike","0.79916","0.79942"
5107,"Bike","0.79942","0.79963"
5108,"Bike","0.79963","0.79986"
5109,"Bike","0.79986","0.80008"
5110,"Bike","0.80008","0.80029"
5111,"Bike","0.80029","0.80052"
5112,"Bike","0.80052","0.80077"
5113,"Bike","0.80077","0.80097"
5114,"Bike","0.80097","0.80122"
5115,"Bike","0.80122","0.80146"
5116,"Bike","0.80146","0.80169"
5117,"Bike","0.80169","0.80192"
5118,"Bike","0.80192","0.80214"
5119,"Bike","0.80214","0.80234"
5120,"Bike","0.80234","0.80253"
5121,"Bike","0.80253","0.80273"
5122,"Bike","0.80273","0.80292"
5123,"Bike","0.80292","0.80313"
5124,"Bike","0.80313","0.80333"
5125,"Bike","0.80333","0.80356"
5126,"Bike","0.80356","0.80378"
5127,"Bike","0.80378","0.80400"
5128,"Bike","0.80400","0.80422"
5129,"Bike","0.80422","0.80444"
5130,"Bike","0.80444","0.80466"
5131,"Bike","0.80466","0.80489"
5132,"Bike","0.80489","0.80511"
5133,"Bike","0.80511","0.80533"
5134,"Bike","0.80533","0.80555"
5135,"Bike","0.80555","0.80577"
5136,"Bike","0.80577","0.80599"
5137,"Bike","0.80599","0.80622"
5138,"Bike","0.80622","0.80644"
5139,"Bike","0.80644","0.80666"
5140,"Bike","0.80666","0.80689"
5141,"Bike","0.80689","0.80711"
5142,"Bike","0.80711","0.80733"
5143,"Bike","0.80733","0.80756"
5144,"Bike","0.80756","0.80778"
5145,"Bike","0.80778","0.80799"
5146,"Bike","0.80799","0.80822"
5147,"Bike","0.80822","0.80844"
5148,"Bike","0.80844","0.80866"
5149,"Bike","0.80866","0.80889"
5150,"Bike","0.80889","0.80911"
5151,"Bike","0.80911","0.80932"
5152,"Bike","0.80932","0.80955"
5153,"Bike","0.80955","0.80977"
5154,"Bike","0.80977","0.80999"
5155,"Bike","0.80999","0.81022"
5156,"Bike","0.81022","0.81044"
5157,"Bike","0.81044","0.81066"
5158,"Bike","0.81066","0.81089"
5159,"Bike","0.81089","0.81111"
5160,"Bike","0.81111","0.81133"
5161,"Bike","0.81133","0.81156"
5162,"Bike","0.81156","0.81178"
5163,"Bike","0.81178","0.81201"
5164,"Bike","0.81201","0.81223"
5165,"Bike","0.81223","0.81245"
5166,"Bike","0.81245","0.81268"
5167,"Bike","0.81268","0.81290"
5168,"Bike","0.81290","0.81312"
5169,"Bike","0.81312","0.81335"
5170,"Bike","0.81335","0.81357"
5171,"Bike","0.81357","0.81379"
5172,"Bike","0.81379","0.81402"
5173,"Bike","0.81402","0.81425"
5174,"Bike","0.81425","0.81448"
5175,"Bike","0.81448","0.81470"
5176,"Bike","0.81470","0.81493"
5177,"Bike","0.81493","0.81516"
5178,"Bike","0.81516","0.81538"
5179,"Bike","0.81538","0.81560"
5180,"Bike","0.81560","0.81584"
5181,"Bike","0.81584","0.81606"
5182,"Bike","0.81606","0.81629"
5183,"Bike","0.81629","0.81651"
5184,"Bike","0.81651","0.81673"
5185,"Bike","0.81673","0.81696"
5186,"Bike","0.81696","0.81718"
5187,"Bike","0.81718","0.81740"
5188,"Bike","0.81740","0.81764"
5189,"Bike","0.81764","0.81786"
5190,"Bike","0.81786","0.81809"
5191,"Bike","0.81809","0.81831"
5192,"Bike","0.81831","0.81852"
5193,"Bike","0.81852","0.81874"
5194,"Bike","0.81874","0.81898"
5195,"Bike","0.81898","0.81920"
5196,"Bike","0.81920","0.81943"
5197,"Bike","0.81943","0.81965"
5198,"Bike","0.81965","0.81987"
5199,"Bike","0.81987","0.82010"
5200,"Bike","0.82010","0.82032"
5201,"Bike","0.82032","0.82054"
5202,"Bike","0.82054","0.82077"
5203,"Bike","0.82077","0.82099"
5204,"Bike","0.82099","0.82121"
5205,"Bike","0.82121","0.82144"
5206,"Bike","0.82144","0.82166"
5207,"Bike","0.82166","0.82189"
5208,"Bike","0.82189","0.82211"
5209,"Bike","0.82211","0.82233"
5210,"Bike","0.82233","0.82256"
5211,"Bike","0.82256","0.82278"
5212,"Bike","0.82278","0.82300"
5213,"Bike","0.82300","0.82323"
5214,"Bike","0.82323","0.82345"
5215,"Bike","0.82345","0.82367"
5216,"Bike","0.82367","0.82390"
5217,"Bike","0.82390","0.82412"
5218,"Bike","0.82412","0.82436"
5219,"Bike","0.82436","0.82458"
5220,"Bike","0.82458","0.82480"
5221,"Bike","0.82480","0.82503"
5222,"Bike","0.82503","0.82525"
5223,"Bike","0.82525","0.82548"
5224,"Bike","0.82548","0.82571"
5225,"Bike","0.82571","0.82593"
5226,"Bike","0.82593","0.82615"
5227,"Bike","0.82615","0.82639"
5228,"Bike","0.82639","0.82661"
5229,"Bike","0.82661","0.82683"
5230,"Bike","0.82683","0.82705"
5231,"Bike","0.82705","0.82727"
5232,"Bike","0.82727","0.82750"
5233,"Bike","0.82750","0.82772"
5234,"Bike","0.82772","0.82793"
5235,"Bike","0.82793","0.82816"
5236,"Bike","0.82816","0.82839"
5237,"Bike","0.82839","0.82862"
5238,"Bike","0.82862","0.82885"
5239,"Bike","0.82885","0.82908"
5240,"Bike","0.82908","0.82931"
5241,"Bike","0.82931","0.82953"
5242,"Bike","0.82953","0.82976"
5243,"Bike","0.82976","0.82999"
5244,"Bike","0.82999","0.83022"
5245,"Bike","0.83022","0.83045"
5246,"Bike","0.83045","0.83068"
5247,"Bike","0.83068","0.83090"
5248,"Bike","0.83090","0.83114"
5249,"Bike","0.83114","0.83136"
5250,"Bike","0.83136","0.83160"
5251,"Bike","0.83160","0.83182"
5252,"Bike","0.83182","0.83206"
5253,"Bike","0.83206","0.83228"
5254,"Bike","0.83228","0.83250"
5255,"Bike","0.83250","0.83274"
5256,"Bike","0.83274","0.83296"
5257,"Bike","0.83296","0.83320"
5258,"Bike","0.83320","0.83342"
5259,"Bike","0.83342","0.83365"
5260,"Bike","0.83365","0.83388"
5261,"Bike","0.83388","0.83411"
5262,"Bike","0.83411","0.83434"
5263,"Bike","0.83434","0.83457"
5264,"Bike","0.83457","0.83479"
5265,"Bike","0.83479","0.83502"
5266,"Bike","0.83502","0.83525"
5267,"Bike","0.83525","0.83548"
5268,"Bike","0.83548","0.83571"
5269,"Bike","0.83571","0.83593"
5270,"Bike","0.83593","0.83617"
5271,"Bike","0.83617","0.83639"
5272,"Bike","0.83639","0.83663"
5273,"Bike","0.83663","0.83685"
5274,"Bike","0.83685","0.83708"
5275,"Bike","0.83708","0.83731"
5276,"Bike","0.83731","0.83754"
5277,"Bike","0.83754","0.83777"
5278,"Bike","0.83777","0.83799"
5279,"Bike","0.83799","0.83822"
5280,"Bike","0.83822","0.83845"
5281,"Bike","0.83845","0.83868"
5282,"Bike","0.83868","0.83891"
5283,"Bike","0.83891","0.83914"
5284,"Bike","0.83914","0.83936"
5285,"Bike","0.83936","0.83960"
5286,"Bike","0.83960","0.83982"
5287,"Bike","0.83982","0.84006"
5288,"Bike","0.84006","0.84028"
5289,"Bike","0.84028","0.84052"
5290,"Bike","0.84052","0.84074"
5291,"Bike","0.84074","0.84097"
5292,"Bike","0.84097","0.84120"
5293,"Bike","0.84120","0.84143"
5294,"Bike","0.84143","0.84166"
5295,"Bike","0.84166","0.84188"
5296,"Bike","0.84188","0.84211"
5297,"Bike","0.84211","0.84234"
5298,"Bike","0.84234","0.84256"
5299,"Bike","0.84256","0.84280"
5300,"Bike","0.84280","0.84302"
5301,"Bike","0.84302","0.84324"
5302,"Bike","0.84324","0.84347"
5303,"Bike","0.84347","0.84369"
5304,"Bike","0.84369","0.84391"
5305,"Bike","0.84391","0.84414"
5306,"Bike","0.84414","0.84436"
5307,"Bike","0.84436","0.84458"
5308,"Bike","0.84458","0.84481"
5309,"Bike","0.84481","0.84502"
5310,"Bike","0.84502","0.84524"
5311,"Bike","0.84524","0.84547"
5312,"Bike","0.84547","0.84569"
5313,"Bike","0.84569","0.84591"
5314,"Bike","0.84591","0.84613"
5315,"Bike","0.84613","0.84635"
5316,"Bike","0.84635","0.84657"
5317,"Bike","0.84657","0.84679"
5318,"Bike","0.84679","0.84701"
5319,"Bike","0.84701","0.84723"
5320,"Bike","0.84723","0.84745"
5321,"Bike","0.84745","0.84767"
5322,"Bike","0.84767","0.84789"
5323,"Bike","0.84789","0.84810"
5324,"Bike","0.84810","0.84833"
5325,"Bike","0.84833","0.84854"
5326,"Bike","0.84854","0.84875"
5327,"Bike","0.84875","0.84897"
5328,"Bike","0.84897","0.84919"
5329,"Bike","0.84919","0.84940"
5330,"Bike","0.84940","0.84961"
5331,"Bike","0.84961","0.84983"
5332,"Bike","0.84983","0.85005"
5333,"Bike","0.85005","0.85026"
5334,"Bike","0.85026","0.85047"
5335,"Bike","0.85047","0.85069"
5336,"Bike","0.85069","0.85090"
5337,"Bike","0.85090","0.85111"
5338,"Bike","0.85111","0.85132"
5339,"Bike","0.85132","0.85154"
5340,"Bike","0.85154","0.85175"
5341,"Bike","0.85175","0.85196"
5342,"Bike","0.85196","0.85217"
5343,"Bike","0.85217","0.85238"
5344,"Bike","0.85238","0.85260"
5345,"Bike","0.85260","0.85281"
5346,"Bike","0.85281","0.85301"
5347,"Bike","0.85301","0.85321"
5348,"Bike","0.85321","0.85342"
5349,"Bike","0.85342","0.85364"
5350,"Bike","0.85364","0.85384"
5351,"Bike","0.85384","0.85404"
5352,"Bike","0.85404","0.85424"
5353,"Bike","0.85424","0.85442"
5354,"Bike","0.85442","0.85461"
5355,"Bike","0.85461","0.85480"
5356,"Bike","0.85480","0.85496"
5357,"Bike","0.85496","0.85513"
5358,"Bike","0.85513","0.85530"
5359,"Bike","0.85530","0.85548"
5360,"Bike","0.85548","0.85566"
5361,"Bike","0.85566","0.85585"
5362,"Bike","0.85585","0.85606"
5363,"Bike","0.85606","0.85627"
5364,"Bike","0.85627","0.85649"
5365,"Bike","0.85649","0.85670"
5366,"Bike","0.85670","0.85690"
5367,"Bike","0.85690","0.85712"
5368,"Bike","0.85712","0.85732"
5369,"Bike","0.85732","0.85754"
5370,"Bike","0.85754","0.85775"
5371,"Bike","0.85775","0.85796"
5372,"Bike","0.85796","0.85817"
5373,"Bike","0.85817","0.85839"
5374,"Bike","0.85839","0.85860"
5375,"Bike","0.85860","0.85881"
5376,"Bike","0.85881","0.85902"
5377,"Bike","0.85902","0.85924"
5378,"Bike","0.85924","0.85945"
5379,"Bike","0.85945","0.85966"
5380,"Bike","0.85966","0.85987"
5381,"Bike","0.85987","0.86009"
5382,"Bike","0.86009","0.86030"
5383,"Bike","0.86030","0.86051"
5384,"Bike","0.86051","0.86072"
5385,"Bike","0.86072","0.86093"
5386,"Bike","0.86093","0.86115"
5387,"Bike","0.86115","0.86136"
5388,"Bike","0.86136","0.86156"
5389,"Bike","0.86156","0.86178"
5390,"Bike","0.86178","0.86199"
5391,"Bike","0.86199","0.86221"
5392,"Bike","0.86221","0.86242"
5393,"Bike","0.86242","0.86263"
5394,"Bike","0.86263","0.86285"
5395,"Bike","0.86285","0.86306"
5396,"Bike","0.86306","0.86346"
2505,"Bike","0.86346","0.86370"
2504,"Bike","0.86370","0.86392"
2503,"Bike","0.86392","0.86414"
2502,"Bike","0.86414","0.86438"
2501,"Bike","0.86438","0.86460"
2500,"Bike","0.86460","0.86482"
2499,"Bike","0.86482","0.86505"
2498,"Bike","0.86505","0.86528"
2497,"Bike","0.86528","0.86551"
2496,"Bike","0.86551","0.86573"
2495,"Bike","0.86573","0.86595"
2494,"Bike","0.86595","0.86618"
2493,"Bike","0.86618","0.86640"
2492,"Bike","0.86640","0.86662"
2491,"Bike","0.86662","0.86685"
2490,"Bike","0.86685","0.86707"
2489,"Bike","0.86707","0.86729"
2488,"Bike","0.86729","0.86752"
2487,"Bike","0.86752","0.86774"
2486,"Bike","0.86774","0.86796"
2485,"Bike","0.86796","0.86819"
2484,"Bike","0.86819","0.86841"
2483,"Bike","0.86841","0.86864"
2482,"Bike","0.86864","0.86886"
2481,"Bike","0.86886","0.86909"
2480,"Bike","0.86909","0.86932"
2479,"Bike","0.86932","0.86955"
2478,"Bike","0.86955","0.86978"
2477,"Bike","0.86978","0.87001"
2476,"Bike","0.87001","0.87023"
2475,"Bike","0.87023","0.87048"
2474,"Bike","0.87048","0.87071"
2473,"Bike","0.87071","0.87095"
2472,"Bike","0.87095","0.87119"
2471,"Bike","0.87119","0.87143"
2470,"Bike","0.87143","0.87168"
2469,"Bike","0.87168","0.87191"
2468,"Bike","0.87191","0.87216"
2467,"Bike","0.87216","0.87240"
2466,"Bike","0.87240","0.87266"
2465,"Bike","0.87266","0.87290"
2464,"Bike","0.87290","0.87315"
2463,"Bike","0.87315","0.87341"
2462,"Bike","0.87341","0.87365"
2461,"Bike","0.87365","0.87390"
2460,"Bike","0.87390","0.87416"
2459,"Bike","0.87416","0.87440"
2458,"Bike","0.87440","0.87466"
2457,"Bike","0.87466","0.87491"
2456,"Bike","0.87491","0.87515"
2455,"Bike","0.87515","0.87540"
2454,"Bike","0.87540","0.87564"
2453,"Bike","0.87564","0.87589"
2452,"Bike","0.87589","0.87613"
2451,"Bike","0.87613","0.87638"
2450,"Bike","0.87638","0.87663"
2449,"Bike","0.87663","0.87686"
2448,"Bike","0.87686","0.87711"
2447,"Bike","0.87711","0.87734"
2446,"Bike","0.87734","0.87759"
2445,"Bike","0.87759","0.87782"
2444,"Bike","0.87782","0.87806"
2443,"Bike","0.87806","0.87828"
2442,"Bike","0.87828","0.87851"
2441,"Bike","0.87851","0.87874"
2440,"Bike","0.87874","0.87897"
2439,"Bike","0.87897","0.87921"
2438,"Bike","0.87921","0.87943"
2437,"Bike","0.87943","0.87965"
2436,"Bike","0.87965","0.87989"
2435,"Bike","0.87989","0.88012"
2434,"Bike","0.88012","0.88035"
2433,"Bike","0.88035","0.88057"
2432,"Bike","0.88057","0.88081"
2431,"Bike","0.88081","0.88103"
2430,"Bike","0.88103","0.88126"
2429,"Bike","0.88126","0.88149"
2428,"Bike","0.88149","0.88172"
2427,"Bike","0.88172","0.88196"
2426,"Bike","0.88196","0.88219"
2425,"Bike","0.88219","0.88243"
2424,"Bike","0.88243","0.88265"
2423,"Bike","0.88265","0.88288"
2422,"Bike","0.88288","0.88313"
2421,"Bike","0.88313","0.88337"
2420,"Bike","0.88337","0.88360"
2419,"Bike","0.88360","0.88386"
2418,"Bike","0.88386","0.88409"
2417,"Bike","0.88409","0.88435"
2416,"Bike","0.88435","0.88459"
2415,"Bike","0.88459","0.88487"
2414,"Bike","0.88487","0.88513"
2413,"Bike","0.88513","0.88540"
2412,"Bike","0.88540","0.88566"
2411,"Bike","0.88566","0.88594"
2410,"Bike","0.88594","0.88617"
2409,"Bike","0.88617","0.88642"
2408,"Bike","0.88642","0.88665"
2407,"Bike","0.88665","0.88689"
2406,"Bike","0.88689","0.88712"
2405,"Bike","0.88712","0.88736"
2404,"Bike","0.88736","0.88759"
2403,"Bike","0.88759","0.88781"
2402,"Bike","0.88781","0.88804"
2401,"Bike","0.88804","0.88827"
2400,"Bike","0.88827","0.88850"
2399,"Bike","0.88850","0.88872"
2398,"Bike","0.88872","0.88894"
2397,"Bike","0.88894","0.88917"
2396,"Bike","0.88917","0.88938"
2395,"Bike","0.88938","0.88960"
2394,"Bike","0.88960","0.88983"
2393,"Bike","0.88983","0.89005"
2392,"Bike","0.89005","0.89028"
2391,"Bike","0.89028","0.89051"
2390,"Bike","0.89051","0.89073"
2389,"Bike","0.89073","0.89095"
2388,"Bike","0.89095","0.89118"
2387,"Bike","0.89118","0.89140"
2386,"Bike","0.89140","0.89162"
2385,"Bike","0.89162","0.89185"
2384,"Bike","0.89185","0.89207"
2383,"Bike","0.89207","0.89230"
2382,"Bike","0.89230","0.89252"
2381,"Bike","0.89252","0.89274"
2380,"Bike","0.89274","0.89297"
2379,"Bike","0.89297","0.89319"
2378,"Bike","0.89319","0.89341"
2377,"Bike","0.89341","0.89364"
2376,"Bike","0.89364","0.89386"
2375,"Bike","0.89386","0.89408"
2374,"Bike","0.89408","0.89431"
2373,"Bike","0.89431","0.89453"
2372,"Bike","0.89453","0.89475"
2371,"Bike","0.89475","0.89498"
2370,"Bike","0.89498","0.89519"
2369,"Bike","0.89519","0.89541"
2368,"Bike","0.89541","0.89563"
2367,"Bike","0.89563","0.89584"
2366,"Bike","0.89584","0.89603"
2365,"Bike","0.89603","0.89623"
2364,"Bike","0.89623","0.89641"
2363,"Bike","0.89641","0.89659"
2362,"Bike","0.89659","0.89677"
2361,"Bike","0.89677","0.89694"
2360,"Bike","0.89694","0.89712"
2359,"Bike","0.89712","0.89731"
2358,"Bike","0.89731","0.89753"
2357,"Bike","0.89753","0.89772"
2356,"Bike","0.89772","0.89793"
2355,"Bike","0.89793","0.89813"
2354,"Bike","0.89813","0.89834"
2353,"Bike","0.89834","0.89856"
2352,"Bike","0.89856","0.89878"
2351,"Bike","0.89878","0.89899"
2350,"Bike","0.89899","0.89920"
2349,"Bike","0.89920","0.89940"
2348,"Bike","0.89940","0.89960"
2347,"Bike","0.89960","0.89982"
2346,"Bike","0.89982","0.90004"
2345,"Bike","0.90004","0.90026"
2344,"Bike","0.90026","0.90051"
2343,"Bike","0.90051","0.90074"
2342,"Bike","0.90074","0.90098"
2341,"Bike","0.90098","0.90121"
2340,"Bike","0.90121","0.90145"
2339,"Bike","0.90145","0.90167"
2338,"Bike","0.90167","0.90190"
2337,"Bike","0.90190","0.90212"
2336,"Bike","0.90212","0.90234"
2335,"Bike","0.90234","0.90257"
2334,"Bike","0.90257","0.90280"
2333,"Bike","0.90280","0.90302"
2332,"Bike","0.90302","0.90325"
2331,"Bike","0.90325","0.90347"
2330,"Bike","0.90347","0.90371"
2329,"Bike","0.90371","0.90393"
2328,"Bike","0.90393","0.90415"
2327,"Bike","0.90415","0.90438"
2326,"Bike","0.90438","0.90459"
2325,"Bike","0.90459","0.90481"
2324,"Bike","0.90481","0.90504"
2323,"Bike","0.90504","0.90526"
2322,"Bike","0.90526","0.90548"
2321,"Bike","0.90548","0.90571"
2320,"Bike","0.90571","0.90594"
2319,"Bike","0.90594","0.90615"
2318,"Bike","0.90615","0.90639"
2317,"Bike","0.90639","0.90661"
2316,"Bike","0.90661","0.90684"
2315,"Bike","0.90684","0.90706"
2314,"Bike","0.90706","0.90728"
2313,"Bike","0.90728","0.90751"
2312,"Bike","0.90751","0.90772"
2311,"Bike","0.90772","0.90795"
2310,"Bike","0.90795","0.90819"
2309,"Bike","0.90819","0.90844"
2308,"Bike","0.90844","0.90874"
2307,"Bike","0.90874","0.90904"
2306,"Bike","0.90904","0.90934"
2305,"Bike","0.90934","0.90960"
2304,"Bike","0.90960","0.90984"
2303,"Bike","0.90984","0.91008"
2302,"Bike","0.91008","0.91031"
2301,"Bike","0.91031","0.91055"
2300,"Bike","0.91055","0.91078"
2299,"Bike","0.91078","0.91103"
2298,"Bike","0.91103","0.91126"
2297,"Bike","0.91126","0.91150"
